index,Enzyme:,Reaction:,T(K),pH ,K' ,Reference:,Reference ID:,EC Value:,Method:,Buffer:
3081, xylose isomerase, D-glucose(aq) = D-fructose(aq),323.15,7.5,0.99,"van Tilburg R.; ""Engineering Aspects of Biocatalysts in Industrial Starch Conversion Technology""; Thesis Delft University (1983).",83TIL_1312," 5.3.1.5                                                    (ENZYME |                                                 KEGG)                                                ", polarimetry and HPLC,
3082, xylose isomerase, D-glucose(aq) = D-fructose(aq),328.15,7.5,1.01,,,,,
3083, xylose isomerase, D-glucose(aq) = D-fructose(aq),333.15,7.5,1.05,,,,,
3084, xylose isomerase, D-glucose(aq) = D-fructose(aq),333.15,7.5,1.11,,,,,
3085, xylose isomerase, D-glucose(aq) = D-fructose(aq),338.15,7.5,1.07,,,,,
3086, xylose isomerase, D-glucose(aq) = D-fructose(aq),338.15,7.5,1.14,,,,,
