index,Enzyme:,Reaction:,T(K),pH ,K' ,Reference:,Reference ID:,EC Value:,Method:,Buffer:
836, 3a-hydroxysteroid dehydrogenase," 5Î±-androstane-3Î±-ol-17-one(aq) + NAD(aq) = 5Î±-androstane-3,17-dione(aq) + NADH(aq)",298.15,6.0,5.8E-3,Talalay P.; Marcus P.I.; J. Biol. Chem.; 218 675 (1956).,56TAL/MAR_166," 1.1.1.50                                                    (ENZYME |                                                 KEGG)                                                ", spectrophotometry, orthophosphate (0.033 mol dm-3) and pyrophosphate (0.033 mol dm-3)
837, 3a-hydroxysteroid dehydrogenase," 5Î±-androstane-3Î±-ol-17-one(aq) + NAD(aq) = 5Î±-androstane-3,17-dione(aq) + NADH(aq)",298.15,7.0,5.8E-2,,,,,
838, 3a-hydroxysteroid dehydrogenase," 5Î±-androstane-3Î±-ol-17-one(aq) + NAD(aq) = 5Î±-androstane-3,17-dione(aq) + NADH(aq)",298.15,8.0,5.8E-1,,,,,
839, 3a-hydroxysteroid dehydrogenase," 5Î±-androstane-3Î±-ol-17-one(aq) + NAD(aq) = 5Î±-androstane-3,17-dione(aq) + NADH(aq)",298.15,9.0,5.8,,,,,
