index,Enzyme:,Reaction:,T(K),pH ,K' ,Reference:,Reference ID:,EC Value:,Method:,Buffer:
1903, sepiapterin reductase," 7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",298.15,7.60,1.3E-1,Katoh S.; Arch. Biochem. Biophys.; 146 202 (1971).,71KAT_220," 1.1.1.153                                                    (ENZYME |                                                 KEGG)                                                ", spectrophotometry, potassium phosphate
1904, sepiapterin reductase," 7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",298.15,7.65,4.3E-2,,,,,
1905, sepiapterin reductase," 7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",298.15,7.80,2.1E-2,,,,,
