index,Enzyme:,Reaction:,T(K),pH ,K' ,Reference:,Reference ID:,EC Value:,Method:,Buffer:
3443, mannose-6-phosphate isomerase, D-mannose 6-phosphate(aq) = D-fructose 6-phosphate(aq),298.15,8.50,0.99,Tewari Y.B.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 263 3664 (1988).,88TEW/STE_1347," 5.3.1.8                                                    (ENZYME |                                                 KEGG)                                                ", calorimetry, Tris (0.1 mol dm-3)
3444, mannose-6-phosphate isomerase, D-mannose 6-phosphate(aq) = D-fructose 6-phosphate(aq),304.75,8.50,1.03,,,,,
