index,Enzyme:,Reaction:,T(K),pH ,K' ,Reference:,Reference ID:,EC Value:,Method:,Buffer:
791, alcohol dehydrogenase, ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),303.15,7.00,1.6E-4,Kaplan N.O.; Ciotti M.M.; Stolzenbach F.E.; J. Biol. Chem.; 221 833 (1956).,56KAP/CIO_13," 1.1.1.1                                                    (ENZYME |                                                 KEGG)                                                ", spectrophotometry, phosphate (0.1 mol dm-3)
792, alcohol dehydrogenase, ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),303.15,8.00,1.6E-3,,,,,
