index,Enzyme:,Reaction:,T(K),pH ,K' ,Reference:,Reference ID:,EC Value:,Method:,Buffer:
3234, arabinose isomerase, D-arabinose(aq) = D-ribulose(aq),320.25,7.4,0.146,Tewari Y.B.; Goldberg R.N.; Biophys. Chem.; 22 197 (1985).,85TEW/GOL2_1295," 5.3.1.3                                                    (ENZYME |                                                 KEGG)                                                ", HPLC, phosphate (0.039 mol dm-3)
3235, arabinose isomerase, D-arabinose(aq) = D-ribulose(aq),325.25,7.4,0.170,,,,,
3236, arabinose isomerase, D-arabinose(aq) = D-ribulose(aq),328.15,7.4,0.169,,,,,
3237, arabinose isomerase, D-arabinose(aq) = D-ribulose(aq),331.95,7.4,0.199,,,,,
3238, arabinose isomerase, D-arabinose(aq) = D-ribulose(aq),338.15,7.4,0.226,,,,,
3239, arabinose isomerase, D-arabinose(aq) = D-ribulose(aq),343.75,7.4,0.246,,,,,
