index,Enzyme:,Reaction:,T(K),pH ,K' ,Reference:,Reference ID:,EC Value:,Method:,Buffer:
1083, 3(or 17)_-hydroxysteroid dehydrogenase," 5Î±-pregnane-3Î²,17Î±,21-triol-20-one(aq) + NAD(aq) = 5Î±-pregnane-17Î±,21-diol-3,20-dione(aq) + NADH(aq)",298.15,7.0,1.88E-2,"Talalay P.; Levy H.R.; in ""Steric Course of Microbiological Reactions""; G.E.W. Wolstenholme and C.M O'Connor eds.; Little Brown and Co. Boston (1959) pp. 53-75.",59TAL/LEV_184," 1.1.1.51                                                    (ENZYME |                                                 KEGG)                                                ", spectrophotometry, phosphate (0.01 - 0.07 mol dm-3)
1084, 3(or 17)_-hydroxysteroid dehydrogenase," 5Î±-pregnane-3Î²,17Î±,21-triol-20-one(aq) + NAD(aq) = 5Î±-pregnane-17Î±,21-diol-3,20-dione(aq) + NADH(aq)",298.15,8.0,1.88E-1,,,,,
1085, 3(or 17)_-hydroxysteroid dehydrogenase," 5Î±-pregnane-3Î²,17Î±,21-triol-20-one(aq) + NAD(aq) = 5Î±-pregnane-17Î±,21-diol-3,20-dione(aq) + NADH(aq)",298.15,9.0,1.88,,,,,
