index,Enzyme:,Reaction:,T(K),pH ,K' ,Reference:,Reference ID:,EC Value:,Method:,Buffer:
396, citrate (si)-synthase and malate dehydrogenase, (S)-malate(aq) + acetyl-CoA(aq) + NAD(aq) + H2O(l) = citrate(aq) + CoA(aq) + NADH(aq),295.15,6.25,0.480,Stern J.R.; Ochoa S.; Lynen F.; J. Biol. Chem.; 198 313 (1952).,52STE/OCH_1129," 4.1.3.7 & 1.1.1.37                                                    (ENZYME |                                                 KEGG)                                                ", spectrophotometry, potassium phosphate (0.025 mol dm-3)
397, citrate (si)-synthase and malate dehydrogenase, (S)-malate(aq) + acetyl-CoA(aq) + NAD(aq) + H2O(l) = citrate(aq) + CoA(aq) + NADH(aq),295.15,7.20,10.8,,,,,
398, citrate (si)-synthase and malate dehydrogenase, (S)-malate(aq) + acetyl-CoA(aq) + NAD(aq) + H2O(l) = citrate(aq) + CoA(aq) + NADH(aq),295.15,7.60,101,,,,,
399, citrate (si)-synthase and malate dehydrogenase, (S)-malate(aq) + acetyl-CoA(aq) + NAD(aq) + H2O(l) = citrate(aq) + CoA(aq) + NADH(aq),295.15,8.20,599,,,,,
400, citrate (si)-synthase and malate dehydrogenase, (S)-malate(aq) + acetyl-CoA(aq) + NAD(aq) + H2O(l) = citrate(aq) + CoA(aq) + NADH(aq),295.15,8.70,5610,,,,,
