index,Enzyme:,Reaction:,T(K),pH ,K' ,Reference:,Reference ID:,EC Value:,Method:,Buffer:
462, phosphoglucomutase, D-glucosamine 6-phosphate(aq) = D-glucosamine 1-phosphate(aq),303.15,7.11,0.28,Brown D.H.; J. Biol. Chem.; 204 877 (1953).,53BRO_1399," 5.4.2.2                                                    (ENZYME |                                                 KEGG)                                                ", enzymatic assay,
463, phosphoglucomutase, D-glucosamine 6-phosphate(aq) = D-glucosamine 1-phosphate(aq),303.15,7.53,0.24,,,,,
464, phosphoglucomutase, D-glucosamine 6-phosphate(aq) = D-glucosamine 1-phosphate(aq),303.15,7.80,0.28,,,,,
