index,Enzyme:,Reaction:,T(K),pH ,K' ,Reference:,Reference ID:,EC Value:,Method:,Buffer:
955, L-arabinose isomerase, L-arabinose(aq) = L-ribulose(aq),298.15,7.0,0.11,Heath E.C.; Horecker B.L.; Smyrniotis P.Z.; Takagi Y.; J. Biol. Chem.; 231 1031 (1958).,58HEA/HOR_1297," 5.3.1.4                                                    (ENZYME |                                                 KEGG)                                                ", polarimetry, triethanolamine (0.10 mol dm-3)
956, L-arabinose isomerase, L-arabinose(aq) = L-ribulose(aq),310.15,7.0,0.16,,,,,
957, L-arabinose isomerase, L-arabinose(aq) = L-ribulose(aq),326.15,7.0,0.19,,,,,
