index,Enzyme:,Reaction:,T(K),pH ,K' ,Reference:,Reference ID:,EC Value:,Method:,Buffer:
1165, dihydroorotate dehydrogenase, (S)-dihydroorotate(aq) + AP-NAD(aq) = orotate(aq) + AP-NADH(aq),293.15,6.1,0.035,Krakow G.; Vennesland B.; J. Biol. Chem.; 236 142 (1961).,61KRA/VEN_268," 1.3.99.11                                                    (ENZYME |                                                 KEGG)                                                ", spectrophotometry, cysteine (0.0067 mol dm-3)
1166, dihydroorotate dehydrogenase, (S)-dihydroorotate(aq) + AP-NAD(aq) = orotate(aq) + AP-NADH(aq),293.15,6.4,0.093,,,,,
1167, dihydroorotate dehydrogenase, (S)-dihydroorotate(aq) + AP-NAD(aq) = orotate(aq) + AP-NADH(aq),293.15,6.7,0.189,,,,,
