index,Enzyme:,Reaction:,T(K),pH ,K' ,Reference:,Reference ID:,EC Value:,Method:,Buffer:
407, malate dehydrogenase and citrate (si)-synthase, (S)-malate(aq) + acetyl-CoA(aq) + NAD(aq) + H2O(l) = citrate(aq) + CoA(aq) + NADH(aq),295.15,6.25,4.80E-1,Stern J.R.; Ochoa S.; Lynen F.; J. Biol. Chem.; 198 313 (1952).,52STE/OCH_145," 1.1.1.37 & 4.1.3.7                                                    (ENZYME |                                                 KEGG)                                                ", spectrophotometry, potassium phosphate (0.025 mol dm-3)
408, malate dehydrogenase and citrate (si)-synthase, (S)-malate(aq) + acetyl-CoA(aq) + NAD(aq) + H2O(l) = citrate(aq) + CoA(aq) + NADH(aq),295.15,7.20,1.08E1,,,,,
409, malate dehydrogenase and citrate (si)-synthase, (S)-malate(aq) + acetyl-CoA(aq) + NAD(aq) + H2O(l) = citrate(aq) + CoA(aq) + NADH(aq),295.15,7.60,1.01E2,,,,,
410, malate dehydrogenase and citrate (si)-synthase, (S)-malate(aq) + acetyl-CoA(aq) + NAD(aq) + H2O(l) = citrate(aq) + CoA(aq) + NADH(aq),295.15,8.20,5.99E2,,,,,
411, malate dehydrogenase and citrate (si)-synthase, (S)-malate(aq) + acetyl-CoA(aq) + NAD(aq) + H2O(l) = citrate(aq) + CoA(aq) + NADH(aq),295.15,8.70,5.61E3,,,,,
