index,Enzyme:,Reaction:,T(K),pH ,K' ,Reference:,Reference ID:,EC Value:,Method:,Buffer:
3057, sepiapterin reductase," 7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",298.15,7.88,0.045,Katoh S.; Sueoka T.; Josai Shika Daigaku Kiyo; 12 173 (1983).,83KAT/SUE_222," 1.1.1.153                                                    (ENZYME |                                                 KEGG)                                                ", spectrophotometry, potassium phosphate (0.020 mol dm-3)
3058, sepiapterin reductase," 7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",298.15,7.93,0.037,,,,,
3059, sepiapterin reductase," 7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",298.15,7.95,0.039,,,,,
3060, sepiapterin reductase," 7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",298.15,8.02,0.046,,,,,
3061, sepiapterin reductase," 7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",298.15,8.06,0.038,,,,,
